股票編號,股票名稱,行業編號,現價#,升跌,升跌(%),成交量,成交額,市盈率,市賬率,收益率,市值,股票編號_df4,流動比率,速動比率,資產回報率,股本回報率,毛利率,邊際利潤率,派息比率,債務股本比率,截至,股票編號_df6,收入,年度收入增長,經營溢利,經營利益率,股東應佔溢利,邊際利潤率_df6,每股盈利,每股盈利年度增長,截至_df6,sno,數字市值
02361.HK,中康控股,070205,4.350,+0.020,+0.462%,1.00千,4.37千,15.16,2.60,4.96%,19.65億,02361.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02361.HK,4.34億,7.000%,1.21億,27.951%,1.12億,25.753%,0.262,71.304%,2023/12,2361.HK,1964999999.9999998
02391.HK,塗鴉智能－Ｗ,070205,15.900,-0.820,-4.904%,10.18萬,1.64百萬,235.21,1.17,5.84%,97.22億,02391.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02391.HK,17.96億,10.000%,-8.27億,-46.012%,-4.71億,-26.225%,-0.859,57.676%,2023/12,2391.HK,9722000000.0
02392.HK,玄武雲,070205,1.200,-0.020,-1.639%,2.55萬,3.02萬,90.23,1.90,0.00%,6.68億,02392.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02392.HK,14.05億,19.000%,-7.55千萬,-5.378%,-7.93千萬,-5.648%,-0.141,-89.928%,2023/12,2392.HK,668000000.0
02479.HK,天聚地合,070205,65.000,0.000,0.000%,0.00,0.00,N/A,N/A,0.00%,32.58億,02479.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02479.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,2479.HK,3258000000.0
02512.HK,雲工場,070205,3.590,-0.120,-3.235%,19.80萬,70.87萬,117.71,3.86,0.00%,17.21億,02512.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02512.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,2512.HK,1721000000.0
02525.HK,禾賽－Ｗ,070205,154.900,-14.600,-8.614%,1.24百萬,1.94億,N/A,N/A,0.00%,241.86億,02525.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02525.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,2525.HK,24186000000.0
02531.HK,廣聯科技控股,070205,13.330,-0.150,-1.113%,13.95萬,1.80百萬,93.74,6.97,0.00%,48.87億,02531.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02531.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,2531.HK,4887000000.0
02567.HK,七牛智能,070205,0.660,-0.020,-2.941%,92.40萬,60.85萬,無盈利,2.85,0.00%,13.20億,02567.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02567.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,2567.HK,1320000000.0
02576.HK,太美醫療科技,070205,4.200,-0.240,-5.405%,6.82萬,28.76萬,無盈利,1.92,0.00%,8.42億,02576.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02576.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,2576.HK,842000000.0
03680.HK,瑞和數智,070205,2.100,-0.040,-1.869%,50.80萬,1.07百萬,無盈利,63.83,0.00%,16.61億,03680.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,03680.HK,4.03億,-5.000%,-1.14億,-28.179%,-1.20億,-29.687%,-0.206,40.879%,2023/12,3680.HK,1661000000.0
03896.HK,金山雲,070205,5.890,-0.230,-3.758%,6.82千萬,4.02億,無盈利,4.08,0.00%,266.92億,03896.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,03896.HK,77.25億,-16.000%,-23.11億,-29.919%,-23.86億,-30.881%,-0.669,18.801%,2023/12,3896.HK,26692000000.0
06638.HK,金融壹賬通,070205,2.050,0.000,0.000%,0.00,0.00,無盈利,0.88,0.00%,23.98億,06638.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,06638.HK,40.20億,-20.000%,-4.04億,-10.040%,-3.98億,-9.890%,-0.362,59.916%,2023/12,6638.HK,2398000000.0
08033.HK,愛達利網絡,070205,0.115,-0.004,-3.361%,3.40萬,3.94千,6.89,0.32,8.70%,7.09千萬,08033.HK,1.62,1.51,1.50%,3.01%,20.16%,1.24%,94.34%,0.45%,2023/12,08033.HK,5.28億,7.000%,1.17百萬,0.222%,6.53百萬,1.237%,0.011,19.101%,2023/12,8033.HK,70900000.0
08050.HK,城市酷選,070205,0.445,-0.005,-1.111%,2.40萬,1.07萬,無盈利,N/A,0.00%,6.04億,08050.HK,0.85,0.85,42.01%,55.38%,4.71%,40.89%,N/A,6.07%,2024/03,08050.HK,1.62千萬,-11.000%,-1.34千萬,-82.888%,6.60百萬,40.887%,0.005,N/A,2024/03,8050.HK,604000000.0
08060.HK,國聯通信,070205,0.100,-0.001,-0.990%,15.00萬,1.50萬,無盈利,0.42,0.00%,3.26千萬,08060.HK,2.06,2.05,-1.24%,-2.49%,9.47%,-1.49%,N/A,9.97%,2024/03,08060.HK,1.34億,-4.000%,-1.62百萬,-1.204%,-2.00百萬,-1.489%,-0.006,83.333%,2024/03,8060.HK,32599999.999999996
08092.HK,ITEHOLDI,070205,0.034,0.000,0.000%,9.20萬,3.08千,15.46,1.62,5.88%,3.15千萬,08092.HK,5.83,5.83,8.69%,10.42%,63.98%,15.72%,90.91%,3.78%,2024/03,08092.HK,1.27千萬,-20.000%,2.09百萬,16.404%,2.00百萬,15.718%,0.002,-57.692%,2024/03,8092.HK,31500000.0
00008.HK,電訊盈科,110101,6.040,+0.020,+0.332%,9.55百萬,5.77千萬,無盈利,29.15,6.33%,467.56億,00008.HK,0.68,0.61,-0.50%,-18.98%,50.16%,-1.30%,-627.05%,"2,184.16%",2023/12,00008.HK,363.47億,N/A,27.35億,7.525%,-4.71億,-1.296%,-0.061,N/A,2023/12,0008.HK,46756000000.0
00215.HK,和記電訊香港,110101,1.060,-0.020,-1.852%,2.03千萬,2.16千萬,883.33,0.54,7.07%,51.08億,00215.HK,2.24,2.19,-0.36%,-0.53%,72.63%,-1.06%,-693.52%,4.89%,2023/12,00215.HK,48.96億,N/A,2.60千萬,0.531%,-5.20千萬,-1.062%,-0.011,67.073%,2023/12,0215.HK,5108000000.0
00315.HK,數碼通電訊,110101,4.780,-0.020,-0.417%,70.00萬,3.33百萬,11.00,0.99,6.70%,52.63億,00315.HK,1.03,0.99,4.21%,9.07%,66.21%,7.56%,75.12%,18.57%,2024/06,00315.HK,62.21億,-8.000%,7.01億,11.261%,4.70億,7.557%,0.426,75.309%,2024/06,0315.HK,5263000000.0
00471.HK,中播數據,110101,0.650,-0.030,-4.412%,38.42萬,25.24萬,無盈利,0.40,0.00%,7.80千萬,00471.HK,3.66,3.66,-149.19%,-239.99%,34.40%,-910.51%,N/A,33.14%,2023/12,00471.HK,5.73千萬,-14.000%,-3.61千萬,-63.028%,-5.22億,-910.507%,-6.249,-73.980%,2023/12,0471.HK,78000000.0
00524.HK,長城天下,110101,0.300,0.000,0.000%,0.00,0.00,無盈利,56.60,0.00%,5.91千萬,00524.HK,0.52,0.49,-47.89%,-127.80%,5.68%,-39.58%,N/A,62.42%,2023/12,00524.HK,8.91千萬,-1.000%,-3.51千萬,-39.360%,-3.53千萬,-39.577%,-0.179,-24.306%,2023/12,0524.HK,59100000.0
00552.HK,中國通信服務,110101,4.800,-0.010,-0.208%,4.54百萬,2.17千萬,8.67,0.69,4.97%,114.79億,00552.HK,1.27,1.26,2.94%,8.42%,11.61%,2.41%,41.97%,5.58%,2023/12,00552.HK,"1,629.11億",2.000%,43.77億,2.687%,39.29億,2.412%,0.568,3.784%,2023/12,0552.HK,11479000000.0
00638.HK,廣和通,110101,19.940,-0.460,-2.255%,2.11百萬,4.22千萬,N/A,N/A,0.00%,26.93億,00638.HK,1.20,0.73,-11.63%,-24.79%,12.75%,-19.22%,N/A,44.59%,2024/03,00638.HK,11.04億,-8.000%,-1.75億,-15.824%,-2.12億,-19.216%,-0.483,27.876%,2024/03,0638.HK,2693000000.0
00728.HK,中國電信,110101,5.770,-0.040,-0.688%,8.41千萬,4.85億,15.04,1.10,4.90%,800.73億,00728.HK,0.55,0.54,3.64%,6.87%,100.00%,5.93%,70.67%,14.72%,2023/12,00728.HK,"5,629.55億",3.000%,407.00億,7.230%,333.75億,5.929%,0.362,6.889%,2023/12,0728.HK,80073000000.0
00762.HK,中國聯通,110101,9.570,-0.110,-1.136%,1.58千萬,1.51億,13.36,0.76,4.61%,"2,928.24億",00762.HK,0.60,0.59,2.83%,5.33%,100.00%,5.03%,55.18%,13.21%,2023/12,00762.HK,"4,084.41億",2.000%,223.91億,5.482%,205.27億,5.026%,0.669,7.773%,2023/12,0762.HK,292824000000.0
00788.HK,中國鐵塔,110101,11.890,+0.070,+0.592%,1.29千萬,1.54億,18.22,0.98,3.82%,554.83億,00788.HK,1.22,1.22,2.99%,4.93%,100.00%,10.37%,67.01%,47.86%,2023/12,00788.HK,"1,030.53億",N/A,158.97億,15.426%,106.88億,10.371%,0.612,7.797%,2023/12,0788.HK,55483000000.00001
00941.HK,中國移動,110101,87.500,-0.350,-0.398%,1.43千萬,12.50億,12.75,1.27,5.82%,"18,138.46億",00941.HK,0.89,0.87,6.61%,9.82%,100.00%,13.06%,71.53%,7.67%,2023/12,00941.HK,"11,064.05億",4.000%,"1,472.70億",13.311%,"1,444.42億",13.055%,6.753,1.799%,2023/12,0941.HK,1813846000000.0
01310.HK,香港寬頻,110101,6.750,-0.030,-0.442%,4.64百萬,3.13千萬,45.06,4.37,5.10%,99.83億,01310.HK,0.95,0.91,0.06%,0.40%,100.00%,0.10%,"3,937.50%",449.12%,2024/08,01310.HK,106.76億,-8.000%,2.91千萬,0.273%,1.03千萬,0.096%,0.008,N/A,2024/08,1310.HK,9983000000.0
01720.HK,普天通信集團,110101,0.123,-0.001,-0.806%,18.80萬,2.23萬,6.87,0.21,0.00%,1.35億,01720.HK,1.52,1.39,0.66%,1.33%,21.98%,1.24%,N/A,59.26%,2023/12,01720.HK,6.75億,-7.000%,8.83百萬,1.308%,8.38百萬,1.243%,0.008,-69.082%,2023/12,1720.HK,135000000.0
01723.HK,恆月控股,110101,2.370,-0.080,-3.265%,20.60萬,49.82萬,526.67,8.92,2.11%,11.34億,01723.HK,9.41,5.81,10.70%,11.92%,24.43%,5.88%,404.31%,4.83%,2024/03,01723.HK,2.52億,23.000%,1.73千萬,6.844%,1.48千萬,5.881%,0.037,274.747%,2024/03,1723.HK,1134000000.0
01883.HK,中信國際電訊,110101,2.530,-0.030,-1.172%,3.35百萬,8.53百萬,10.29,0.87,7.43%,93.63億,01883.HK,1.33,1.30,7.09%,11.44%,100.00%,12.33%,75.98%,39.74%,2023/12,01883.HK,99.87億,-1.000%,15.05億,15.070%,12.31億,12.326%,0.333,3.096%,2023/12,1883.HK,9363000000.0
02477.HK,經緯天地,110101,11.270,-0.620,-5.214%,89.68萬,1.03千萬,521.76,52.89,0.00%,112.70億,02477.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02477.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,2477.HK,11270000000.0
02597.HK,訊眾通信,110101,13.040,-0.670,-4.887%,2.40萬,31.55萬,N/A,N/A,0.00%,3.97億,02597.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02597.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,2597.HK,397000000.0
06033.HK,電訊數碼控股,110101,0.660,+0.020,+3.125%,5.40萬,3.50萬,11.79,0.55,7.58%,2.66億,06033.HK,0.29,0.18,4.60%,11.42%,100.00%,4.11%,50.00%,132.08%,2024/03,06033.HK,13.73億,-10.000%,6.22千萬,4.528%,5.64千萬,4.107%,0.140,-26.316%,2024/03,6033.HK,266000000.0
06823.HK,香港電訊－ＳＳ,110101,11.950,-0.010,-0.084%,5.13百萬,6.12千萬,17.86,2.37,6.59%,905.78億,06823.HK,0.47,0.42,4.45%,14.13%,49.16%,14.54%,116.09%,132.01%,2023/12,06823.HK,343.30億,N/A,56.16億,16.359%,49.91億,14.538%,0.659,1.824%,2023/12,6823.HK,90578000000.0
08337.HK,直通電訊,110101,0.120,0.000,0.000%,0.00,0.00,無盈利,0.84,0.00%,2.94千萬,08337.HK,5.21,5.02,-25.39%,-31.67%,2.81%,-6.60%,N/A,2.58%,2023/12,08337.HK,1.51億,N/A,-1.01千萬,-6.710%,-9.94百萬,-6.599%,-0.054,19.369%,2023/12,8337.HK,29400000.0
80941.HK,中國移動－Ｒ,110101,79.850,-0.400,-0.498%,4.05萬,3.23百萬,12.96,1.27,5.52%,"17,273.50億",80941.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,80941.HK,"10,093.09億",7.000%,"1,343.46億",13.311%,"1,317.66億",13.055%,6.160,4.762%,2023/12,80941.HK,1727350000000.0
00303.HK,VTECH,070301,58.800,-8.100,-12.108%,5.78百萬,3.45億,12.18,2.97,8.12%,148.83億,00303.HK,2.03,1.29,13.20%,25.83%,29.59%,7.76%,98.48%,24.60%,2024/03,00303.HK,167.90億,-4.000%,15.35億,9.144%,13.04億,7.764%,5.165,11.291%,2024/03,0303.HK,14883000000.000002
00763.HK,中興通訊,070301,30.560,-0.420,-1.356%,1.43千萬,4.39億,16.32,1.89,2.19%,230.88億,00763.HK,1.91,1.41,4.64%,13.71%,41.53%,7.51%,34.85%,85.74%,2023/12,00763.HK,"1,362.04億",-1.000%,112.45億,8.256%,102.23億,7.506%,2.149,11.379%,2023/12,0763.HK,23088000000.0
00947.HK,摩比發展,070301,0.157,0.000,0.000%,7.30萬,1.13萬,無盈利,0.31,0.00%,1.25億,00947.HK,1.21,1.00,-4.74%,-11.73%,15.03%,-9.24%,N/A,19.77%,2023/12,00947.HK,7.02億,-9.000%,-5.78千萬,-8.234%,-6.49千萬,-9.237%,-0.080,74.807%,2023/12,0947.HK,125000000.0
01013.HK,偉俊集團控股,070301,0.202,0.000,0.000%,0.00,0.00,無盈利,N/A,0.00%,5.40千萬,01013.HK,0.37,0.37,-113.92%,14.25%,0.57%,-13.34%,N/A,-87.06%,2024/03,01013.HK,2.74億,54.000%,-3.65千萬,-13.316%,-3.65千萬,-13.338%,-0.137,27.992%,2024/03,1013.HK,54000000.0
01085.HK,亨鑫科技,070301,1.620,-0.050,-2.994%,77.00萬,1.25百萬,15.77,0.45,0.00%,7.54億,01085.HK,3.88,3.58,1.64%,3.62%,19.27%,3.09%,N/A,53.12%,2023/12,01085.HK,24.73億,7.000%,1.72億,6.938%,7.64千萬,3.090%,0.197,6.652%,2023/12,1085.HK,754000000.0
01087.HK,威訊控股,070301,1.400,+0.010,+0.719%,58.20萬,82.10萬,無盈利,1.24,0.00%,2.80億,01087.HK,0.99,0.96,-5.52%,-15.45%,12.42%,-7.35%,N/A,73.43%,2023/12,01087.HK,6.15億,-2.000%,-3.67千萬,-5.975%,-4.52千萬,-7.349%,-0.317,-5.218%,2023/12,1087.HK,280000000.0
01202.HK,四威科技,070301,0.880,-0.030,-3.297%,6.00千,5.32千,283.87,0.43,0.00%,1.41億,01202.HK,11.06,9.59,0.28%,0.36%,20.82%,0.69%,N/A,0.60%,2023/12,01202.HK,4.42億,29.000%,-2.36百萬,-0.534%,3.04百萬,0.687%,0.011,N/A,2023/12,1202.HK,141000000.0
01300.HK,俊知集團,070301,0.315,+0.010,+3.279%,23.60萬,7.40萬,無盈利,0.15,0.00%,5.58億,01300.HK,2.70,2.61,-0.42%,-0.64%,12.63%,-0.90%,N/A,48.13%,2023/12,01300.HK,27.47億,-7.000%,-2.79千萬,-1.015%,-2.47千萬,-0.900%,-0.014,61.131%,2023/12,1300.HK,558000000.0
01473.HK,環聯連訊,070301,0.400,0.000,0.000%,7.20萬,2.80萬,12.95,1.60,2.50%,4.69億,01473.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,01473.HK,13.84億,15.000%,-3.30千萬,-2.382%,-2.93千萬,-2.114%,-0.029,6.688%,2024/03,1473.HK,469000000.00000006
01523.HK,珩灣科技,070301,6.160,-0.120,-1.911%,73.22萬,4.58百萬,22.96,15.54,4.85%,67.99億,01523.HK,2.87,2.25,32.95%,55.95%,54.01%,29.81%,96.87%,8.91%,2023/12,01523.HK,7.36億,8.000%,2.57億,34.957%,2.19億,29.810%,0.200,23.719%,2023/12,1523.HK,6798999999.999999
01617.HK,南方通信,070301,0.113,+0.003,+2.727%,58.80萬,6.52萬,4.33,0.21,0.00%,1.84億,01617.HK,1.44,1.38,0.37%,0.67%,13.53%,1.00%,N/A,39.87%,2023/12,01617.HK,5.73億,-19.000%,-2.21千萬,-3.866%,5.70百萬,0.995%,0.003,N/A,2023/12,1617.HK,184000000.0
01729.HK,匯聚科技,070301,13.560,-0.690,-4.842%,7.47百萬,1.02億,58.55,14.96,0.17%,265.66億,01729.HK,1.21,0.89,4.50%,20.36%,14.09%,5.74%,10.18%,219.12%,2023/12,01729.HK,48.26億,-16.000%,3.42億,7.096%,2.77億,5.742%,0.142,N/A,2023/12,1729.HK,26566000000.000004
02000.HK,晨訊科技,070301,0.385,+0.005,+1.316%,4.40萬,1.64萬,無盈利,0.57,0.00%,8.25億,02000.HK,3.34,3.12,16.02%,21.25%,22.12%,63.29%,24.89%,2.33%,2023/12,02000.HK,5.44億,-14.000%,4.21億,77.377%,3.44億,63.295%,0.161,N/A,2023/12,2000.HK,825000000.0
02239.HK,國微控股,070301,0.820,-0.020,-2.381%,1.80萬,1.41萬,無盈利,0.27,1.22%,2.66億,02239.HK,4.59,4.01,-7.09%,-8.19%,37.28%,-61.84%,-2.98%,0.51%,2023/12,02239.HK,1.76億,-23.000%,5.50千萬,31.315%,-1.09億,-61.842%,-0.336,N/A,2023/12,2239.HK,266000000.0
02342.HK,京信通信,070301,2.660,-0.010,-0.375%,8.31百萬,2.19千萬,無盈利,2.77,0.00%,83.33億,02342.HK,1.30,1.05,0.07%,0.19%,27.79%,0.11%,500.00%,23.41%,2023/12,02342.HK,59.82億,-6.000%,5.47千萬,0.914%,6.70百萬,0.112%,0.002,-96.491%,2023/12,2342.HK,8333000000.0
02545.HK,中贛通信,070301,0.440,-0.010,-2.222%,23.20萬,10.06萬,23.78,0.63,0.00%,2.82億,02545.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02545.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,2545.HK,282000000.0
06088.HK,FIT,070301,5.360,-0.010,-0.186%,5.05千萬,2.70億,31.83,2.04,0.00%,391.48億,06088.HK,1.21,0.90,2.53%,5.30%,19.24%,3.07%,N/A,58.95%,2023/12,06088.HK,327.71億,-7.000%,20.53億,6.265%,10.07億,3.074%,0.142,-24.764%,2023/12,6088.HK,39148000000.0
06166.HK,劍橋科技,070301,80.150,-3.750,-4.470%,95.73萬,7.78千萬,N/A,N/A,0.00%,61.77億,06166.HK,1.96,0.37,1.17%,2.78%,64.14%,11.21%,N/A,86.45%,2021/12,06166.HK,18.71億,-34.000%,3.64億,19.433%,2.10億,11.213%,0.122,-79.856%,2021/12,6166.HK,6177000000.0
06869.HK,長飛光纖光纜,070301,32.920,-0.340,-1.022%,2.18千萬,7.30億,34.71,2.02,0.89%,115.74億,06869.HK,1.60,1.28,4.45%,11.47%,24.50%,9.72%,30.06%,70.11%,2023/12,06869.HK,146.37億,-6.000%,13.36億,9.127%,14.22億,9.717%,1.875,7.899%,2023/12,6869.HK,11574000000.0
08043.HK,ATLINKS,070301,0.188,0.000,0.000%,3.50萬,6.58千,626.67,1.19,0.00%,7.52千萬,08043.HK,1.18,0.75,0.36%,1.35%,31.67%,0.35%,N/A,152.61%,2023/12,08043.HK,2.56億,2.000%,7.05百萬,2.751%,90.68萬,0.354%,0.003,N/A,2023/12,8043.HK,75200000.0
08227.HK,海天天線,070301,0.159,-0.009,-5.357%,7.40萬,1.19萬,無盈利,N/A,0.00%,1.03億,08227.HK,0.30,0.15,-73.39%,128.53%,15.71%,-328.31%,N/A,-16.72%,2023/12,08227.HK,1.44千萬,-38.000%,-4.68千萬,-326.419%,-4.71千萬,-328.306%,-0.025,-38.119%,2023/12,8227.HK,103000000.0
08245.HK,善裕集團控股,070301,0.190,+0.009,+4.972%,1.03千萬,1.88百萬,無盈利,N/A,0.00%,4.72千萬,08245.HK,0.71,0.69,4.75%,30.66%,30.98%,3.93%,N/A,100.27%,2024/03,08245.HK,5.00千萬,-24.000%,2.92百萬,5.851%,1.96百萬,3.925%,0.009,N/A,2024/03,8245.HK,47200000.0
08286.HK,長城微光,070301,0.140,+0.002,+1.449%,0.00,0.00,無盈利,N/A,0.00%,1.54千萬,08286.HK,0.20,0.13,-6.05%,9.61%,46.35%,-38.90%,N/A,-87.07%,2023/12,08286.HK,2.93千萬,67.000%,-1.14千萬,-38.833%,-1.14千萬,-38.897%,-0.033,N/A,2023/12,8286.HK,15400000.0
09963.HK,高科橋,070301,0.435,0.000,0.000%,4.60萬,2.00萬,無盈利,0.32,0.00%,1.13億,09963.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,09963.HK,1.74億,-25.000%,-6.34千萬,-36.368%,-6.42千萬,-36.865%,-0.247,9.325%,2023/12,9963.HK,112999999.99999999
00294.HK,長江製衣,020603,0.880,0.000,0.000%,0.00,0.00,無盈利,0.19,2.27%,1.82億,00294.HK,7.32,7.16,-4.40%,-4.71%,18.97%,-20.56%,-8.70%,0.02%,2024/03,00294.HK,2.34億,-35.000%,65.30萬,0.279%,-4.82千萬,-20.560%,-0.230,-109.091%,2024/03,0294.HK,182000000.0
00321.HK,德永佳集團,020603,0.900,+0.090,+11.111%,2.63千萬,2.42千萬,10.71,0.26,11.11%,12.44億,00321.HK,3.02,1.93,1.86%,2.76%,26.25%,2.47%,72.92%,26.00%,2024/03,00321.HK,53.67億,-11.000%,1.32億,2.464%,1.32億,2.466%,0.096,77.778%,2024/03,0321.HK,1244000000.0
00420.HK,福田實業,020603,0.630,0.000,0.000%,57.80萬,35.94萬,54.31,0.24,8.73%,7.72億,00420.HK,2.89,2.22,1.04%,1.56%,7.25%,1.15%,71.43%,9.94%,2023/12,00420.HK,44.40億,-26.000%,1.10億,2.477%,5.09千萬,1.146%,0.042,N/A,2023/12,0420.HK,772000000.0
00528.HK,金達控股,020603,1.180,+0.040,+3.509%,4.40萬,5.04萬,無盈利,0.50,4.24%,7.43億,00528.HK,1.35,0.72,4.98%,10.79%,16.83%,6.69%,30.41%,57.36%,2023/12,00528.HK,26.81億,17.000%,2.42億,9.045%,1.79億,6.690%,0.296,-9.529%,2023/12,0528.HK,743000000.0
00707.HK,亞洲電視控股,020603,0.060,0.000,0.000%,0.00,0.00,無盈利,N/A,0.00%,1.34億,00707.HK,0.13,0.08,-104.29%,33.93%,-21.40%,-125.71%,N/A,-91.27%,2023/12,00707.HK,1.15億,32.000%,-1.59億,-137.962%,-1.45億,-125.709%,-0.126,34.932%,2023/12,0707.HK,134000000.00000001
01382.HK,互太紡織,020603,1.290,0.000,0.000%,1.00百萬,1.30百萬,10.74,0.62,9.30%,17.93億,01382.HK,1.22,0.76,3.00%,5.66%,9.08%,3.58%,100.00%,50.38%,2024/03,01382.HK,46.65億,-7.000%,2.76億,5.906%,1.67億,3.582%,0.120,-36.842%,2024/03,1382.HK,1793000000.0
01400.HK,滿地科技股份,020603,0.019,0.000,0.000%,1.60百萬,3.08萬,無盈利,N/A,0.00%,7.22千萬,01400.HK,0.23,0.12,-261.38%,510.78%,10.56%,-578.34%,N/A,-129.29%,2023/12,01400.HK,1.54億,50.000%,-8.72億,-567.247%,-8.89億,-578.340%,-2.631,89.203%,2023/12,1400.HK,72200000.0
01795.HK,亞東集團,020603,0.760,-0.020,-2.564%,63.90萬,49.04萬,11.59,1.46,0.00%,4.56億,01795.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,01795.HK,11.82億,-1.000%,4.88千萬,4.124%,3.79千萬,3.202%,0.063,-32.727%,2023/12,1795.HK,455999999.99999994
01968.HK,興紡控股,020603,0.166,-0.001,-0.599%,14.40萬,2.39萬,無盈利,0.44,0.00%,1.06億,01968.HK,3.25,1.80,-11.01%,-13.71%,13.32%,-23.21%,N/A,11.76%,2023/12,01968.HK,1.63億,-33.000%,-4.32千萬,-26.546%,-3.78千萬,-23.207%,-0.059,24.328%,2023/12,1968.HK,106000000.0
01982.HK,南旋控股,020603,0.900,+0.010,+1.124%,65.40萬,58.78萬,5.99,0.87,12.56%,20.51億,01982.HK,1.62,0.90,8.13%,15.18%,17.68%,8.26%,81.92%,40.75%,2024/03,01982.HK,43.79億,-4.000%,4.67億,10.676%,3.62億,8.259%,0.159,168.074%,2024/03,1982.HK,2051000000.0000002
02111.HK,超盈國際控股,020603,3.270,+0.050,+1.553%,68.60萬,2.23百萬,5.59,0.99,8.94%,34.00億,02111.HK,1.37,0.89,5.80%,10.79%,23.89%,8.26%,50.00%,51.31%,2023/12,02111.HK,42.01億,-6.000%,3.85億,9.173%,3.47億,8.259%,0.334,15.954%,2023/12,2111.HK,3400000000.0
02299.HK,百宏實業,020603,4.880,+0.270,+5.857%,4.00千,1.92萬,12.99,0.88,0.00%,103.09億,02299.HK,0.85,0.57,1.35%,3.45%,5.91%,1.99%,N/A,6.88%,2023/12,02299.HK,194.64億,10.000%,5.83億,2.994%,3.87億,1.990%,0.186,-46.712%,2023/12,2299.HK,10309000000.0
02307.HK,錦興國際控股,020603,0.182,-0.001,-0.546%,0.00,0.00,5.62,0.09,3.85%,1.58億,02307.HK,1.44,0.90,-3.52%,-8.05%,8.19%,-3.69%,N/A,77.62%,2023/12,02307.HK,36.04億,-12.000%,-1.25億,-3.459%,-1.33億,-3.687%,-0.153,-128.358%,2023/12,2307.HK,158000000.0
02678.HK,天虹國際集團,020603,4.580,-0.050,-1.080%,16.05萬,73.34萬,7.14,0.41,4.37%,42.03億,02678.HK,1.28,0.66,-1.65%,-4.11%,6.44%,-1.65%,N/A,86.70%,2023/12,02678.HK,249.11億,-7.000%,4.27億,1.715%,-4.12億,-1.653%,-0.449,N/A,2023/12,2678.HK,4203000000.0
02969.HK,中國織材控股,020603,3.300,0.000,0.000%,0.00,0.00,N/A,N/A,0.00%,4.13億,02969.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,02969.HK,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,,2969.HK,413000000.0
08211.HK,浙江永安,020603,0.047,0.000,0.000%,0.00,0.00,1.37,0.24,0.00%,2.23千萬,08211.HK,1.49,1.45,-6.07%,-26.43%,-11.23%,-48.52%,N/A,7.52%,2023/12,08211.HK,6.04千萬,-32.000%,-2.28千萬,-37.730%,-2.93千萬,-48.517%,-0.028,27.193%,2023/12,8211.HK,22300000.0
08480.HK,飛霓控股,020603,0.185,+0.003,+1.648%,8.40萬,1.56萬,7.09,0.45,5.41%,1.71億,08480.HK,3.23,2.80,6.23%,9.00%,25.27%,5.74%,N/A,13.74%,2023/12,08480.HK,3.68億,28.000%,3.08千萬,8.355%,2.12千萬,5.745%,0.035,-37.108%,2023/12,8480.HK,171000000.0
08521.HK,智雲國際控股,020603,1.490,+0.030,+2.055%,67.00萬,95.72萬,無盈利,6.85,0.00%,9.52億,08521.HK,5.37,4.61,1.21%,1.50%,23.80%,2.00%,N/A,15.72%,2023/12,08521.HK,1.10億,8.000%,3.71百萬,3.375%,2.20百萬,2.002%,0.004,N/A,2023/12,8521.HK,952000000.0
